Colony_ID,Center_X,Center_Y,Area_Pixels
1,1141,695,879.5
2,1301,600,99.0
3,1315,592,124.0
4,1314,569,262.0
5,1319,531,232.0
6,963,534,1510.0
7,1319,506,362.5
8,1142,488,2876.5
9,816,472,1070.5
10,1061,433,757.5
11,1041,361,108.5
12,843,384,1932.0
13,1003,356,2287.0
14,1019,287,131.0
15,1033,268,140.5
16,1056,239,239.5
17,1196,296,12225.0
